"Schema版本","ID","符号种类","规范名称","别名","语法","类别","值类型","所需上下文","当前实现","兼容状态","已知差异或实施结论","安全等级","来源","附件出现","真实语料次数","翎风说明","测试编号","说明书页面","负责人","最后复核日期","版本","无上下文结果","可用脚本入口","触发时点"
"1","LFENV-SYMBOL-0045","附件原文","CRYSTALEXP","","<$CRYSTALEXP>","人物","Integer","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","天地结晶当前的经验","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0046","附件原文","CRYSTALLEVEL","","<$CRYSTALLEVEL>","人物","Integer","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","天地结晶等级","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0047","附件原文","CRYSTALNGEXP","","<$CRYSTALNGEXP>","人物","Integer","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","天地结晶当前的内功经验","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0048","附件原文","CURRRTARGETNAME","","<$CURRRTARGETNAME>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","被杀者变量","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0049","附件原文","CURRRUSEMAGICID","","<$CURRRUSEMAGICID>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","人物当前攻击技能ID","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0050","附件原文","CURTARGETMASTERNAME","","<$CURTARGETMASTERNAME>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","当前攻击目标的主人名(英雄、宝宝)","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0051","附件原文","DATE","","<$DATE>","服务器与时间","String","服务器环境上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","当前日期 格式:2021-01-11","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","脚本执行期间读取服务器只读快照"
"1","LFENV-SYMBOL-0052","附件原文","DATETIME","","<$DATETIME>","服务器与时间","Integer","服务器环境上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","当前日期时间","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","脚本执行期间读取服务器只读快照"
"1","LFENV-SYMBOL-0053","附件原文","DAY","","<$DAY>","服务器与时间","Integer","服务器环境上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","当前日期","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","脚本执行期间读取服务器只读快照"
"1","LFENV-SYMBOL-0054","附件原文","DC","","<$DC>","人物","Integer","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","物理攻击力","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0055","附件原文","DEARNAME","","<$DEARNAME>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","配偶的名字","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0056","附件原文","DRESS","","<$DRESS>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","衣服","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0057","附件原文","DRUM","","<$DRUM>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","军鼓变量","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0058","附件原文","DUMMYCOUNT","","<$DUMMYCOUNT>","人物","Integer","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","在线的假人数","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0059","附件原文","EXP","","<$EXP>","人物","Integer","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","用户附件:翎风服务器常量","是","0","当前经验值","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0060","附件原文","FASHIONARMRINGL","","<$FASHIONARMRINGL>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装左手镯","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0061","附件原文","FASHIONARMRINGR","","<$FASHIONARMRINGR>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装右手镯","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0062","附件原文","FASHIONBELT","","<$FASHIONBELT>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装腰带","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0063","附件原文","FASHIONBOOTS","","<$FASHIONBOOTS>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装鞋子","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0064","附件原文","FASHIONCHARM","","<$FASHIONCHARM>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装宝石","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0065","附件原文","FASHIONDRESS","","<$FASHIONDRESS>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装衣服","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0066","附件原文","FASHIONHELMET","","<$FASHIONHELMET>","物品事件","String","玩家对象与物品事件上下文","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","用户附件:翎风服务器常量","是","0","时装头盔","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
